sku,client_id,date,name,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category
533161807,26652,2023-06-11,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",2659,145,19,4171,0.45,8450,5,0,7,0,605,2759,75.6332,159.2989845806694
647144400,26652,2023-06-11,"Комплект стульев TetChair Claire, 2 шт.",1175,111,9,1821,0.49,27120,3,0,1,0,977,1927,155.0776,175.77531914893618
492327270,26652,2023-06-11,"Детское компьютерное кресло TetChair FUN, ткань, розовый",1509,70,5,1683,0.29,9460,2,0,0,0,1373,1963,482.4402,68.64015904572565
653621161,26652,2023-06-11,"Компьютерное кресло TetChair ZERO, велюр, бирюзовый",171,24,1,249,0.4,11960,2,0,0,0,0,0,0.0,400.5263157894737
781603302,26652,2023-06-11,Кресло компьютерное игровое TetChair DRIVER,200,31,4,353,1.13,20380,2,0,0,0,0,0,0.0,254.855
823427254,26652,2023-06-11,"Стул со спинкой для кухни TetChair KRONOS (mod. 8158), 1 шт.",58,12,1,121,0.82,17120,2,0,0,0,0,0,0.0,282.7241379310345
896166687,26652,2023-06-11,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),2327,122,5,2645,0.18,51040,2,0,0,0,1933,3105,404.4524,44.36398796733992
436645007,26652,2023-06-11,"Компьютерное кресло Tetchair Melody, флок, светло-розовый",130,17,1,221,0.45,6890,1,0,0,0,0,0,0.0,231.96153846153845
489117488,26652,2023-06-11,"Компьютерное кресло TetChair ZERO, искусственная кожа, белый",166,27,2,254,0.78,5980,1,0,0,0,1,63,0.0,382.5843373493976
489308500,26652,2023-06-11,"Детское компьютерное кресло TetChair FUN, ткань, зеленый",79,7,1,96,1.04,4730,1,0,0,0,0,0,0.0,520.2911392405064
532996567,26652,2023-06-11,Компьютерное кресло руководителя TetChair BOSS (хром),42,8,1,87,1.14,15390,1,0,0,0,0,0,0.0,178.88095238095238
533139382,26652,2023-06-11,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., черный",701,30,4,795,0.5,1690,1,0,1,0,0,0,0.0,236.43937232524965
540000731,26652,2023-06-11,Компьютерное кресло руководителя TetChair Duke,88,34,1,327,0.3,15460,1,0,0,0,0,0,0.0,281.64772727272725
540033078,26652,2023-06-11,Компьютерное кресло руководителя TetChair Duke,46,28,1,155,0.64,16070,1,0,1,0,0,0,0.0,393.7826086956522
552403424,26652,2023-06-11,Кресло компьютерное игровое TetChair RUNNER,23,0,0,50,0.0,10940,1,0,0,0,0,0,0.0,373.7391304347826
564559898,26652,2023-06-11,Компьютерное кресло TetChair MODENA хром,11,8,2,18,11.11,13100,1,0,0,0,0,0,0.0,96.0909090909091
567285017,26652,2023-06-11,Стол TetChair обеденный раскладной BOSCO (Боско),11,19,1,38,2.63,17010,1,0,0,0,0,15,0.0,306.8181818181818
569893289,26652,2023-06-11,Компьютерное кресло TetChair URBAN,28,5,1,111,0.9,11210,1,0,0,0,0,78,0.0,384.7142857142857
570832903,26652,2023-06-11,Сервировочный столик TetChair 3512,443,49,2,974,0.2,6370,1,0,0,0,0,0,0.0,192.2031602708804
595514967,26652,2023-06-11,"Компьютерное кресло TetChair Melody, ткань, флок, белый, серый",198,27,2,288,0.69,6890,1,0,0,0,0,0,0.0,224.25757575757572
653604357,26652,2023-06-11,"Компьютерное кресло Tetchair Melody, велюр, малахит",155,11,1,185,0.54,6890,1,0,0,0,0,32,0.0,166.7548387096774
659145998,26652,2023-06-11,"Стол обеденный GENT, Дуб вотан/Белый",102,25,2,216,0.92,9920,1,0,1,0,2,72,0.0,325.421568627451
720416919,26652,2023-06-11,"Комплект стульев для кухни TetChair BREEZE (mod. 4724), 4 шт., коричневый",32,37,1,433,0.23,10520,1,0,0,0,0,0,0.0,417.71875
720442920,26652,2023-06-11,"Комплект стульев для кухни TetChair BREEZE (mod. 4724), 4 шт., зеленый",66,40,2,191,1.04,10520,1,0,0,0,0,0,0.0,422.8030303030303
785071623,26652,2023-06-11,Компьютерное кресло руководителя TetChair Duke,44,38,1,92,1.08,15460,1,0,0,0,0,0,0.0,231.97727272727272
814404053,26652,2023-06-11,"Компьютерное офисное кресло TetChair COMFORT LT, флок , розовый",51,9,1,128,0.78,11140,1,0,0,0,0,0,0.0,219.94117647058823
828202800,26652,2023-06-11,"Компьютерное кресло TetChair COMFORT LT, флок, коричневый",6,3,0,21,0.0,11140,1,0,1,0,0,0,0.0,1019.6666666666666
845369697,26652,2023-06-11,Компьютерное офисное кресло TetChair TRENDY,14,13,1,23,4.34,9860,1,0,0,0,0,0,0.0,271.2857142857143
845369771,26652,2023-06-11,Компьютерное офисное кресло TetChair TRENDY,56,28,2,104,1.92,10260,1,0,0,0,0,0,0.0,400.2678571428572
845484177,26652,2023-06-11,Компьютерное офисное кресло TetChair TRENDY,751,53,6,858,0.69,9860,1,0,1,0,628,937,521.6929,52.03994673768309
846055696,26652,2023-06-11,"Столик сервировочный TetChair (mod. JWFU-3342), прессованный бамбук",357,48,3,781,0.38,3454,1,0,0,0,0,0,0.0,243.6386554621849
853203902,26652,2023-06-11,Кресло-качалка TetChair mod. AX3005,265,19,1,313,0.31,10115,1,0,0,0,139,209,0.0,181.21132075471695
896166691,26652,2023-06-11,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),1305,99,9,1753,0.51,25520,1,0,1,0,828,1863,221.085,57.47662835249042
904460206,26652,2023-06-11,Компьютерное кресло TetChair SOFTY LUX,21,4,1,47,2.12,16540,1,0,0,0,0,42,0.0,160.76190476190476
924887527,26652,2023-06-11,"Тумба прикроватная TetChair PICCOLO, металл/гевея",324,34,2,422,0.47,4838,1,0,0,0,0,0,0.0,464.7098765432099
934234722,26652,2023-06-11,Набор садовой мебели из ротанга AKIRA (кресло 2 шт. + стол),630,51,5,865,0.57,16020,1,0,0,0,455,1097,134.4015,68.75238095238095
936162699,26652,2023-06-11,"Садовое кресло-качалка ""PAPASAN"" ротанг натуральный с подушкой",25,11,0,52,0.0,21588,1,0,0,0,0,36,0.0,102.68
995313559,26652,2023-06-11,"Комплект стульев для кухни TetChair VALUTTO (mod. 54), 4шт., пластик",2,3,2,14,14.28,25120,1,0,0,0,0,8,0.0,1023.0
928991164,26652,2023-06-12,"Стул для кухни со спинкой Tetchair CHAVARI пластик, 2 шт.",2206,97,0,2149,0.0,121500,25,0,0,0,2098,2527,365.3236,115.23300090661832
533161807,26652,2023-06-12,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",3656,251,22,5738,0.38,11830,7,0,14,1,1212,3979,213.7147,115.75109409190372
816227141,26652,2023-06-12,"Стул для кухни TetChair CINDY SOFT (mod. 101), 1 шт., разноцветный",558,64,4,974,0.41,20300,4,0,3,0,14,332,0.0,324.752688172043
533147469,26652,2023-06-12,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., серый",818,66,7,915,0.76,3380,2,0,1,0,0,0,0.0,245.0709046454768
653621161,26652,2023-06-12,"Компьютерное кресло TetChair ZERO, велюр, бирюзовый",183,30,2,273,0.73,11960,2,0,0,0,0,0,0.0,338.9836065573771
781553436,26652,2023-06-12,Кресло компьютерное игровое TetChair DRIVER,87,55,7,168,4.16,19300,2,0,0,0,0,0,0.0,258.7816091954023
781597138,26652,2023-06-12,Кресло компьютерное игровое TetChair DRIVER,219,73,4,393,1.01,20380,2,0,0,0,0,0,0.0,229.5662100456621
872502481,26652,2023-06-12,"Обеденная группа TetChair Хадсон (стол обеденный + 4 стула), дерево, мдф",228,62,6,402,1.49,42520,2,0,0,0,0,0,0.0,59.73245614035088
489093345,26652,2023-06-12,"Компьютерное кресло TetChair ZERO, ткань, бежевый",205,29,2,326,0.61,5980,1,0,0,0,0,0,0.0,281.0536585365854
489124685,26652,2023-06-12,"Компьютерное кресло TetChair ZERO, ткань, серый",185,21,3,333,0.9,5980,1,0,1,0,0,0,0.0,303.92972972972973
492406599,26652,2023-06-12,"Компьютерное кресло TetChair Style, флок, синий",189,27,1,269,0.37,6950,1,0,0,0,0,0,0.0,198.32804232804236
531884882,26652,2023-06-12,"Стул для кухни мягкий TetChair MONRO, 1 шт.",1117,12,1,997,0.1,5360,1,0,2,0,384,431,67.404,129.0778871978514
533139382,26652,2023-06-12,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., черный",872,66,5,1010,0.49,1690,1,0,3,0,0,0,0.0,227.829128440367
556796467,26652,2023-06-12,Компьютерное кресло TetChair SWAN,109,25,2,221,0.9,8100,1,0,0,0,0,0,0.0,303.10091743119267
567285017,26652,2023-06-12,Стол TetChair обеденный раскладной BOSCO (Боско),21,16,1,48,2.08,17010,1,0,0,0,0,30,0.0,130.1904761904762
567285050,26652,2023-06-12,Стол TetChair круглый раскладной обеденный BOSCO (Боско,63,21,2,264,0.75,19580,1,0,0,0,1,175,0.0,150.76190476190476
570832903,26652,2023-06-12,Сервировочный столик TetChair 3512,588,67,4,1147,0.34,6370,1,0,1,0,0,0,0.0,130.59863945578232
653589277,26652,2023-06-12,"Компьютерное кресло Tetchair Melody, велюр, лаванда",189,13,2,237,0.84,6890,1,0,0,0,0,0,0.0,91.84656084656083
653600746,26652,2023-06-12,"Компьютерное кресло Tetchair Melody, велюр, бирюзовый",184,11,1,240,0.41,6890,1,0,0,0,0,0,0.0,133.82608695652175
766481972,26652,2023-06-12,"Стеллаж TetChair 002, стальной сплав",53,10,4,68,5.88,10640,1,0,0,0,0,0,0.0,150.52830188679246
781603302,26652,2023-06-12,Кресло компьютерное игровое TetChair DRIVER,250,56,4,386,1.03,10190,1,0,1,0,0,0,0.0,792.18
814404998,26652,2023-06-12,"Компьютерное офисное кресло TetChair COMFORT LT, флок , серый",51,18,2,140,1.42,11140,1,0,0,0,0,0,0.0,413.3333333333333
814586224,26652,2023-06-12,"Кресло компьютерное офисное TetChair BERGAMO, флок , серый",827,45,0,1070,0.0,12960,1,0,0,0,728,1292,232.7501,196.32889963724304
816227162,26652,2023-06-12,"Стул для кухни TetChair CINDY SOFT (mod. 101), 1 шт., черный/белый",61,30,2,153,1.3,5047,1,0,0,0,0,0,0.0,346.5081967213115
844950936,26652,2023-06-12,"Компьютерное кресло TetChair ZERO, ткань/кож.зам, бордовый",48,4,1,49,2.04,5980,1,0,0,0,0,0,0.0,302.8125
845368596,26652,2023-06-12,Компьютерное офисное кресло TetChair TRENDY,50,15,0,137,0.0,10260,1,0,0,0,0,0,0.0,2294.74
916106429,26652,2023-06-12,"Цветочница Secret de Maison Цветочница TetChair CARRIAGE (mod. PL08--6954), металл, античный белый",27,12,1,179,0.55,3080,1,0,0,0,0,0,0.0,40.03703703703704
934234722,26652,2023-06-12,Набор садовой мебели из ротанга AKIRA (кресло 2 шт. + стол),936,59,3,1284,0.23,16020,1,0,0,0,763,1674,151.4993,59.48076923076923
935249614,26652,2023-06-12,Стул для кухни TetChair DIAMANTE жесткое сидение 1 шт.,75,14,1,217,0.46,6140,1,0,3,1,0,0,0.0,402.18666666666667
1007972846,26652,2023-06-12,"Кресло-качалка VIENNA, ротанг, без подушки",1101,61,7,1075,0.65,16200,1,0,1,0,595,841,0.0,32.30790190735695
1008605447,26652,2023-06-12,"Стул для кухни TetChair BREEZE (mod. 4724) 1 шт., изумрудный",187,22,4,267,1.49,2770,1,0,0,0,0,0,0.0,459.6737967914439
533161807,26652,2023-06-13,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",4655,227,24,5454,0.44,18590,11,0,5,1,1477,3736,265.2624,93.78174006444684
849144665,26652,2023-06-13,Стул кухонный мягкий TetChair VALKYRIA,9,1,0,25,0.0,33900,5,0,0,0,0,0,0.0,452.44444444444446
533139382,26652,2023-06-13,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., черный",817,54,4,904,0.44,5070,3,1,2,0,0,0,0.0,222.75520195838436
489014526,26652,2023-06-13,"Компьютерное кресло TetChair ZERO, ткань, коричневый",1376,48,6,3425,0.17,11960,2,0,1,0,1110,3424,3132.2323,83.91133720930233
489117488,26652,2023-06-13,"Компьютерное кресло TetChair ZERO, искусственная кожа, белый",234,34,2,315,0.63,11960,2,0,1,0,2,58,0.0,366.2008547008547
492409275,26652,2023-06-13,"Компьютерное кресло TetChair Style, флок, бежевый",224,29,2,330,0.6,13900,2,0,0,0,0,0,0.0,176.70535714285714
794311199,26652,2023-06-13,"Комплект стульев со спинкой для кухни с мягким сиденьем TetChair MAXI, бук, ткань, 2 шт.",25,8,0,60,0.0,22200,2,2,0,0,0,0,0.0,237.36
823416512,26652,2023-06-13,"Стул со спинкой для кухни TetChair KRONOS (mod. 8158), 1 шт.",72,11,0,124,0.0,17120,2,0,0,0,0,0,0.0,249.56944444444449
849132324,26652,2023-06-13,Стул кухонный мягкий TetChair VALKYRIA,13,10,1,35,2.85,13560,2,0,0,0,0,0,0.0,540.4615384615385
858877079,26652,2023-06-13,"Стул для кухни со спинкой TetChair GENIUS (mod 75), пластик, 1 шт.",91,9,2,112,1.78,6080,2,0,0,0,0,0,0.0,479.5934065934066
934377106,26652,2023-06-13,Набор садовой мебели из ротанга NEW BOGOTA (2 кресла + стол) с подушками,3081,129,9,2360,0.38,44400,2,0,0,0,2348,3197,418.4419,26.690360272638756
489111106,26652,2023-06-13,"Компьютерное кресло TetChair ZERO, ткань, оливковый",164,21,3,187,1.6,5980,1,0,0,0,0,0,0.0,449.7987804878049
492416380,26652,2023-06-13,"Компьютерное кресло TetChair Style, флок, олива",1030,36,1,1185,0.08,6950,1,0,0,0,849,1289,258.6392,51.898058252427184
533126055,26652,2023-06-13,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., желтый",489,29,3,541,0.55,1690,1,0,2,0,0,0,0.0,277.08997955010227
540000731,26652,2023-06-13,Компьютерное кресло руководителя TetChair Duke,61,25,1,304,0.32,15460,1,0,0,0,0,0,0.0,265.6393442622951
547457886,26652,2023-06-13,"Компьютерное кресло TetChair CH747, ткань серый",95,16,1,165,0.6,7900,1,0,0,0,0,47,0.0,308.5052631578947
554362043,26652,2023-06-13,Кресло компьютерное игровое TetChair RUNNER,27,8,2,31,6.45,10940,1,0,0,0,0,0,0.0,162.40740740740742
555995138,26652,2023-06-13,Компьютерное кресло TetChair SWAN,108,11,1,149,0.67,8100,1,0,0,0,0,0,0.0,241.1203703703704
555998862,26652,2023-06-13,Компьютерное кресло TetChair OREON,8,7,1,18,5.55,12620,1,0,0,0,0,0,0.0,84.25
567685769,26652,2023-06-13,"Стол для кухни обеденный TetChair JOHN (mod. T1003) 80х80х75 см., белый",1438,33,3,1272,0.23,7830,1,0,0,0,742,927,171.2053,40.06675938803895
567781627,26652,2023-06-13,Компьютерное кресло TetChair PARMA,51,7,1,72,1.38,7290,1,0,0,0,2,29,0.0,319.3921568627451
569893289,26652,2023-06-13,Компьютерное кресло TetChair URBAN,45,9,1,124,0.8,11210,1,0,1,0,0,69,0.0,279.1111111111111
570696899,26652,2023-06-13,Кресло-качалка TetChair mod. AX3005,1372,67,4,1292,0.3,10115,1,0,0,0,979,1167,0.0,47.00291545189504
570832903,26652,2023-06-13,Сервировочный столик TetChair 3512,580,55,7,1077,0.64,6370,1,0,1,0,0,0,0.0,144.51724137931035
584676485,26652,2023-06-13,"Стул для кухни обеденный со спинкой TetChair Jacobsen SOFT (mod DC 103), синий",60,13,3,187,1.6,2760,1,0,0,0,0,0,0.0,542.5
603645177,26652,2023-06-13,"Комплект стульев 4 шт. TetChair CINDY (EAMES) (mod. 001),черный",39,22,1,71,1.4,6200,1,1,0,0,0,0,0.0,458.0
653600746,26652,2023-06-13,"Компьютерное кресло Tetchair Melody, велюр, бирюзовый",214,21,2,261,0.76,6890,1,0,0,0,0,0,0.0,167.9532710280374
653609357,26652,2023-06-13,"Компьютерное кресло Tetchair Melody, велюр, светло-синий",114,4,1,123,0.81,6890,1,0,0,0,0,0,0.0,117.21929824561404
653621161,26652,2023-06-13,"Компьютерное кресло TetChair ZERO, велюр, бирюзовый",218,19,2,278,0.71,5980,1,0,1,0,0,0,0.0,438.1192660550459
720429522,26652,2023-06-13,"Комплект стульев для кухни TetChair BREEZE (mod. 4724), 4 шт., светло-серый",30,16,1,72,1.38,10520,1,0,0,0,0,0,0.0,488.1
781431934,26652,2023-06-13,Кресло компьютерное игровое TetChair DRIVER,101,16,1,166,0.6,9650,1,0,0,0,0,0,0.0,196.6633663366337
781532018,26652,2023-06-13,Кресло компьютерное игровое TetChair DRIVER,1953,117,8,2423,0.33,9650,1,0,4,0,161,2202,446.4428,13.377880184331795
781597138,26652,2023-06-13,Кресло компьютерное игровое TetChair DRIVER,211,42,3,358,0.83,10190,1,0,0,0,0,0,0.0,197.32701421800948
840149004,26652,2023-06-13,Компьютерное офисное кресло TetChair DUBLIN,64,24,1,158,0.63,11340,1,0,0,0,0,0,0.0,364.640625
844535955,26652,2023-06-13,Барный стул для кухни TetChair Cindy Bar Chair (mod. 80),50,13,2,90,2.22,4580,1,0,0,1,0,20,0.0,577.9
845369771,26652,2023-06-13,Компьютерное офисное кресло TetChair TRENDY,48,10,1,83,1.2,10260,1,0,0,0,0,0,0.0,261.0833333333333
907764488,26652,2023-06-13,Кресло компьютерное офисное TetChair MESH-10HR,4,8,1,10,10.0,11590,1,0,0,0,0,0,0.0,252.25
922322269,26652,2023-06-13,"Комплект стульев для кухни со спинкой Tetchair CROSS пластик, 2 шт.",304,19,2,452,0.44,7160,1,0,0,0,229,430,41.5648,151.37171052631578
935930665,26652,2023-06-13,"Садовое кресло ""PAPASAN"" ротанг натуральный с подушкой",1701,116,3,2423,0.12,15612,1,0,0,0,1365,3369,458.4681,40.43503821281599
1007972846,26652,2023-06-13,"Кресло-качалка VIENNA, ротанг, без подушки",1311,93,1,1155,0.08,16200,1,0,4,0,764,1014,0.0,25.62804878048781
1007974107,26652,2023-06-13,"Кресло-качалка VIENNA, ротанг, без подушки",666,45,4,833,0.48,16200,1,0,0,0,425,970,0.0,34.369369369369366
533161807,26652,2023-06-14,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",2862,199,26,4607,0.56,8450,5,1,8,0,1074,4168,166.2419,120.83787561146052
584068566,26652,2023-06-14,"Стул для кухни TetChair EBAY (mod 03), 1 шт.",60,10,1,114,0.87,13364,4,0,1,0,0,0,0.0,654.7
850348978,26652,2023-06-14,"Стул полубарный, барный для кухни TetChair Chilly 55x44x94 см, высота до сидения 66 см",29,10,1,90,1.11,22880,4,0,0,0,0,0,0.0,474.3103448275862
489093345,26652,2023-06-14,"Компьютерное кресло TetChair ZERO, ткань, бежевый",208,23,3,315,0.95,11960,2,0,2,0,0,0,0.0,433.7451923076923
492400824,26652,2023-06-14,"Компьютерное кресло TetChair Style, ткань, коричневый",1101,65,2,1734,0.11,13900,2,0,0,0,292,1500,218.5627,59.28428701180745
531884882,26652,2023-06-14,"Стул для кухни мягкий TetChair MONRO, 1 шт.",1003,10,1,888,0.11,10720,2,0,1,0,255,309,45.5022,119.17447657028912
570832903,26652,2023-06-14,Сервировочный столик TetChair 3512,811,81,8,1413,0.56,11620,2,0,3,1,0,0,0.0,109.3699136868064
647144400,26652,2023-06-14,"Комплект стульев TetChair Claire, 2 шт.",489,70,3,882,0.34,18080,2,2,7,0,346,824,62.1008,106.11042944785277
659145998,26652,2023-06-14,"Стол обеденный GENT, Дуб вотан/Белый",123,31,1,336,0.29,18870,2,0,0,0,1,172,0.0,303.869918699187
849132324,26652,2023-06-14,Стул кухонный мягкий TetChair VALKYRIA,9,6,1,35,2.85,13560,2,0,0,0,0,0,0.0,666.4444444444445
927265991,26652,2023-06-14,"Комплект стульев для кухни со спинкой Tetchair CROSS пластик, 2 шт.",380,26,3,518,0.57,12888,2,0,0,0,297,471,50.1212,174.54736842105262
1012347033,26652,2023-06-14,"Стул для кухни TetChair BREEZE (mod. 4724) 1 шт., зеленый",137,16,1,164,0.6,5540,2,0,0,0,0,0,0.0,581.8029197080292
492409275,26652,2023-06-14,"Компьютерное кресло TetChair Style, флок, бежевый",231,37,1,363,0.27,6950,1,1,0,0,0,0,0.0,329.034632034632
531709139,26652,2023-06-14,Компьютерное кресло руководителя TetChair BOSS Lux,7,5,1,24,4.16,17410,1,0,0,0,0,0,0.0,310.42857142857144
531882962,26652,2023-06-14,Компьютерное кресло TetChair CAMBRIDGE,12,3,0,57,0.0,13970,1,0,0,0,0,0,0.0,318.0
532996567,26652,2023-06-14,Компьютерное кресло руководителя TetChair BOSS (хром),68,16,1,174,0.57,15390,1,0,0,0,0,0,0.0,495.3382352941176
552414073,26652,2023-06-14,Кресло компьютерное игровое TetChair RACER GT new,65,16,1,93,1.07,11680,1,0,0,0,0,13,0.0,288.9692307692308
570883816,26652,2023-06-14,Журнальный столик с газетницей TetChair SR-0939-3,88,7,1,203,0.49,2695,1,0,0,0,0,0,0.0,448.7840909090909
647242455,26652,2023-06-14,Стол TetChait обеденный Claire квадратный,365,11,1,406,0.24,7830,1,0,0,0,212,285,45.4826,41.06301369863014
659055141,26652,2023-06-14,"Стол обеденный GENT, Белый/Бетон",82,20,0,238,0.0,9435,1,0,0,0,1,139,0.0,371.1707317073171
762656928,26652,2023-06-14,"Стол TetChair ROMEO (mod. PL08-7451RV), металл, белый/плитка ""калейдоскоп""",64,27,1,192,0.52,7140,1,0,0,0,0,0,0.0,253.8125
781542902,26652,2023-06-14,Кресло компьютерное игровое TetChair DRIVER,77,21,1,159,0.62,9650,1,0,0,0,0,0,0.0,421.31168831168833
781553436,26652,2023-06-14,Кресло компьютерное игровое TetChair DRIVER,77,54,3,184,1.63,9650,1,0,0,0,0,0,0.0,355.8051948051948
781562405,26652,2023-06-14,Кресло компьютерное игровое TetChair DRIVER,52,27,2,112,1.78,9650,1,1,1,0,0,0,0.0,437.59615384615387
781603302,26652,2023-06-14,Кресло компьютерное игровое TetChair DRIVER,186,44,0,351,0.0,10190,1,0,3,0,0,0,0.0,249.2150537634409
781605946,26652,2023-06-14,Кресло компьютерное игровое TetChair DRIVER,65,28,1,134,0.74,10190,1,0,0,0,0,0,0.0,399.6461538461538
816227141,26652,2023-06-14,"Стул для кухни TetChair CINDY SOFT (mod. 101), 1 шт., разноцветный",521,41,3,918,0.32,5075,1,0,3,0,7,326,0.0,422.7024952015355
828194036,26652,2023-06-14,"Компьютерное кресло TetChair COMFORT LT, кож/зам, черный",666,24,1,731,0.13,10870,1,0,0,0,604,948,219.4578,35.106606606606604
829226494,26652,2023-06-14,"Обеденная группа TetChair Хадсон 2 (стол обеденный + 4 стула), дерево, мдф, белый",84,25,2,167,1.19,18160,1,0,0,0,0,0,0.0,67.54761904761905
834127347,26652,2023-06-14,Компьютерное офисное кресло TetChair CH9944,8,8,1,22,4.54,12410,1,0,0,0,0,0,0.0,690.5
872502481,26652,2023-06-14,"Обеденная группа TetChair Хадсон (стол обеденный + 4 стула), дерево, мдф",143,28,2,277,0.72,21260,1,0,0,0,0,0,0.0,69.54545454545455
896166687,26652,2023-06-14,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),5620,284,15,6384,0.23,23516,1,0,0,0,5017,9025,1125.1164,30.416014234875444
896166691,26652,2023-06-14,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),3183,196,9,3526,0.25,24218,1,0,1,0,2339,4033,287.3176,46.954131322651584
924887527,26652,2023-06-14,"Тумба прикроватная TetChair PICCOLO, металл/гевея",227,21,3,398,0.75,4838,1,0,1,0,0,0,0.0,364.9471365638767
934377106,26652,2023-06-14,Набор садовой мебели из ротанга NEW BOGOTA (2 кресла + стол) с подушками,407,21,3,385,0.77,22200,1,0,1,0,375,503,49.3658,29.28501228501229
991974400,26652,2023-06-14,"Кровать односпальная металлическая JANE, 90x200 см, TetChair",15,19,2,50,4.0,26864,1,0,0,0,0,34,0.0,245.53333333333333
1007972846,26652,2023-06-14,"Кресло-качалка VIENNA, ротанг, без подушки",1387,71,4,1259,0.31,16200,1,0,0,0,1040,1370,0.0,32.570295602018746
1012346847,26652,2023-06-14,"Стул для кухни TetChair BREEZE (mod. 4724) 1 шт., коралловый",122,17,2,140,1.42,2770,1,0,0,0,0,0,0.0,650.2540983606557
928991164,26652,2023-06-15,"Стул для кухни со спинкой Tetchair CHAVARI пластик, 2 шт.",1029,42,2,991,0.2,184680,38,0,0,0,916,1018,147.3818,91.48007774538388
533139382,26652,2023-06-15,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., черный",779,96,7,1826,0.38,6760,4,0,0,0,0,0,0.0,222.2362002567394
533161807,26652,2023-06-15,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",2959,284,31,6132,0.5,6760,4,0,6,0,633,4141,89.2143,141.6475160527205
647144400,26652,2023-06-15,"Комплект стульев TetChair Claire, 2 шт.",4344,260,20,6936,0.28,36160,4,1,3,1,355,1617,57.742,26.050414364640883
489093345,26652,2023-06-15,"Компьютерное кресло TetChair ZERO, ткань, бежевый",227,27,3,739,0.4,11960,2,0,0,0,0,0,0.0,321.7092511013216
533147469,26652,2023-06-15,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., серый",644,83,8,1579,0.5,3380,2,0,0,0,0,0,0.0,238.0326086956522
896166687,26652,2023-06-15,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),5210,257,12,7213,0.16,47032,2,0,1,0,3583,7915,955.5093,29.13877159309021
927265991,26652,2023-06-15,"Комплект стульев для кухни со спинкой Tetchair CROSS пластик, 2 шт.",373,88,6,952,0.63,12888,2,0,0,0,210,467,32.9191,173.48525469168902
930314262,26652,2023-06-15,Кресло компьютерное игровое TetChair BAZUKA,22,8,2,156,1.28,25920,2,0,0,0,0,19,0.0,239.45454545454547
429091481,26652,2023-06-15,Детское компьютерное кресло TetChair Kiddy бирюзовый,734,36,4,1212,0.33,6010,1,0,0,0,307,762,140.4718,91.24795640326975
489014526,26652,2023-06-15,"Компьютерное кресло TetChair ZERO, ткань, коричневый",1203,28,0,2420,0.0,5980,1,0,0,0,859,2296,435.7117,75.15211970074813
492225979,26652,2023-06-15,"Компьютерное кресло TetChair Style, флок, розовый",127,10,1,177,0.56,6950,1,0,0,0,0,0,0.0,177.86614173228347
492409275,26652,2023-06-15,"Компьютерное кресло TetChair Style, флок, бежевый",214,48,2,1059,0.18,6950,1,0,0,0,0,0,0.0,184.36915887850463
532996567,26652,2023-06-15,Компьютерное кресло руководителя TetChair BOSS (хром),71,20,1,662,0.15,15390,1,1,0,0,0,0,0.0,180.01408450704224
533126055,26652,2023-06-15,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., желтый",465,38,1,904,0.11,1690,1,0,1,0,0,0,0.0,267.60645161290324
533162883,26652,2023-06-15,Компьютерное кресло руководителя TetChair CHIEF,32,16,1,194,0.51,15390,1,0,0,0,0,40,0.0,416.15625
540000731,26652,2023-06-15,Компьютерное кресло руководителя TetChair Duke,76,18,2,876,0.22,15460,1,0,0,0,0,0,0.0,217.5
554435579,26652,2023-06-15,Кресло компьютерное игровое TetChair RACER GT new,74,13,1,287,0.34,11680,1,0,0,0,0,0,0.0,219.52702702702703
555995138,26652,2023-06-15,Компьютерное кресло TetChair SWAN,126,19,3,376,0.79,8100,1,0,0,0,0,0,0.0,216.9126984126984
558740019,26652,2023-06-15,Компьютерное кресло TetChair SWAN,171,20,1,954,0.1,8100,1,0,0,0,0,0,0.0,212.28654970760235
